data,ano,mes,dia,precipitacao_mm,temperatura_c,umidade_percent,vento_kmh,pressao_hpa,estacao,dia_ano,mes_seno,mes_cosseno,dia_semana,fim_semana,precip_lag_1,temp_lag_1,umidade_lag_1,precip_lag_2,temp_lag_2,umidade_lag_2,precip_lag_3,temp_lag_3,umidade_lag_3,precip_lag_7,temp_lag_7,umidade_lag_7,precip_media_3d,temp_media_3d,umidade_media_3d,precip_media_7d,temp_media_7d,umidade_media_7d,precip_media_14d,temp_media_14d,umidade_media_14d,temp_tendencia,precip_tendencia,fen_El Niño Forte,fen_El Niño Fraco,fen_El Niño Moderado,fen_La Niña Forte,fen_La Niña Fraca,fen_La Niña Moderada,fen_Neutro,estacao_cod,chuva_forte
2016-03-10,2016,3,10,107.0,26.8,67.7,11.4,1011.6,Chuvosa,70,1.0,6.123233995736766e-17,3,0,355.9,28.8,64.2,112.6,29.0,70.5,67.7,27.6,65.3,750.4,29.7,55.7,191.83333333333334,28.2,67.46666666666667,156.34285714285716,28.12857142857143,69.25714285714285,175.32857142857142,28.214285714285715,66.01428571428572,-2.0,-248.89999999999998,True,False,False,False,False,False,False,2,1
2016-03-11,2016,3,11,103.1,27.8,72.2,11.6,1009.8,Chuvosa,71,1.0,6.123233995736766e-17,4,0,107.0,26.8,67.7,355.9,28.8,64.2,112.6,29.0,70.5,61.1,28.5,72.6,188.66666666666666,27.8,68.03333333333335,162.34285714285716,28.02857142857143,69.2,163.54285714285714,28.2,66.02857142857142,1.0,-3.9000000000000057,True,False,False,False,False,False,False,2,1
2016-03-12,2016,3,12,557.3,28.1,69.9,13.4,1013.5,Chuvosa,72,1.0,6.123233995736766e-17,5,1,103.1,27.8,72.2,107.0,26.8,67.7,355.9,28.8,64.2,125.2,27.9,75.9,255.79999999999998,27.566666666666666,69.93333333333334,224.07142857142858,28.05714285714286,68.34285714285714,202.70714285714283,28.214285714285715,66.19285714285715,0.3000000000000007,454.19999999999993,True,False,False,False,False,False,False,2,1
2016-03-13,2016,3,13,359.8,27.9,65.6,14.1,1013.6,Chuvosa,73,1.0,6.123233995736766e-17,6,1,557.3,28.1,69.9,103.1,27.8,72.2,107.0,26.8,67.7,264.9,28.3,68.6,340.06666666666666,27.933333333333337,69.23333333333333,237.6285714285714,28.0,67.91428571428573,220.8642857142857,28.235714285714288,66.19285714285714,-0.20000000000000284,-197.49999999999994,True,False,False,False,False,False,False,2,1
2016-03-14,2016,3,14,269.6,28.0,74.0,14.2,1010.0,Chuvosa,74,1.0,6.123233995736766e-17,0,0,359.8,27.9,65.6,557.3,28.1,69.9,103.1,27.8,72.2,67.7,27.6,65.3,395.56666666666666,28.0,69.83333333333333,266.4714285714286,28.057142857142857,69.15714285714286,234.47142857142856,28.22857142857143,67.43571428571428,0.10000000000000142,-90.19999999999999,True,False,False,False,False,False,False,2,1
2016-03-15,2016,3,15,9.9,29.8,69.6,15.0,1014.7,Chuvosa,75,1.0,6.123233995736766e-17,1,0,269.6,28.0,74.0,359.8,27.9,65.6,557.3,28.1,69.9,112.6,29.0,70.5,213.10000000000002,28.566666666666666,69.73333333333333,251.79999999999998,28.171428571428574,69.02857142857142,229.99285714285716,28.27857142857143,67.77142857142857,1.8000000000000007,-259.70000000000005,True,False,False,False,False,False,False,2,1
2016-03-16,2016,3,16,119.9,29.3,69.7,14.1,1014.9,Chuvosa,76,1.0,6.123233995736766e-17,2,0,9.9,29.8,69.6,269.6,28.0,74.0,359.8,27.9,65.6,355.9,28.8,64.2,133.13333333333335,29.03333333333333,71.10000000000001,218.08571428571426,28.24285714285714,69.81428571428572,233.17142857142855,28.392857142857142,68.67857142857143,-0.5,110.0,True,False,False,False,False,False,False,2,1
2016-03-17,2016,3,17,130.4,27.5,72.2,12.5,1016.5,Chuvosa,77,1.0,6.123233995736766e-17,3,0,119.9,29.3,69.7,9.9,29.8,69.6,269.6,28.0,74.0,107.0,26.8,67.7,86.73333333333335,28.866666666666664,70.5,221.42857142857142,28.342857142857138,70.45714285714286,188.8857142857143,28.235714285714288,69.85714285714286,-1.8000000000000007,10.5,True,False,False,False,False,False,False,2,1
2016-03-18,2016,3,18,183.6,27.8,66.7,12.1,1010.7,Chuvosa,78,1.0,6.123233995736766e-17,4,0,130.4,27.5,72.2,119.9,29.3,69.7,9.9,29.8,69.6,103.1,27.8,72.2,144.63333333333333,28.200000000000003,69.53333333333333,232.92857142857142,28.342857142857145,69.67142857142856,197.63571428571427,28.185714285714287,69.43571428571428,0.3000000000000007,53.19999999999999,True,False,False,False,False,False,False,2,1
2016-03-19,2016,3,19,90.5,29.5,70.1,29.2,1008.8,Chuvosa,79,1.0,6.123233995736766e-17,5,1,183.6,27.8,66.7,130.4,27.5,72.2,119.9,29.3,69.7,557.3,28.1,69.9,134.83333333333334,28.266666666666666,69.66666666666667,166.24285714285716,28.542857142857144,69.7,195.15714285714284,28.3,69.02142857142857,1.6999999999999993,-93.1,True,False,False,False,False,False,False,2,1
2016-03-20,2016,3,20,62.5,29.6,71.3,15.7,1012.5,Chuvosa,80,1.0,6.123233995736766e-17,6,1,90.5,29.5,70.1,183.6,27.8,66.7,130.4,27.5,72.2,359.8,27.9,65.6,112.2,28.96666666666667,69.36666666666667,123.77142857142859,28.785714285714285,70.5142857142857,180.70000000000002,28.392857142857142,69.21428571428571,0.10000000000000142,-28.0,True,False,False,False,False,False,False,2,1
2016-03-21,2016,3,21,608.6,29.0,70.4,17.1,1012.8,Chuvosa,81,1.0,6.123233995736766e-17,0,0,62.5,29.6,71.3,90.5,29.5,70.1,183.6,27.8,66.7,269.6,28.0,74.0,253.86666666666667,29.36666666666667,70.60000000000001,172.20000000000002,28.928571428571427,70.0,219.33571428571432,28.492857142857144,69.57857142857144,-0.6000000000000014,546.1,True,False,False,False,False,False,False,2,1
2016-03-22,2016,3,22,63.4,27.8,63.1,15.4,1019.6,Chuvosa,82,1.0,6.123233995736766e-17,1,0,608.6,29.0,70.4,62.5,29.6,71.3,90.5,29.5,70.1,9.9,29.8,69.6,244.83333333333334,28.8,68.26666666666667,179.84285714285716,28.642857142857142,69.07142857142857,215.8214285714286,28.407142857142862,69.05,-1.1999999999999993,-545.2,True,False,False,False,False,False,False,2,1
2016-03-23,2016,3,23,184.7,27.9,62.9,10.3,1011.3,Chuvosa,83,1.0,6.123233995736766e-17,2,0,63.4,27.8,63.1,608.6,29.0,70.4,62.5,29.6,71.3,119.9,29.3,69.7,285.56666666666666,28.23333333333333,65.46666666666665,189.1,28.442857142857143,68.1,203.59285714285716,28.342857142857145,68.95714285714286,0.09999999999999787,121.29999999999998,True,False,False,False,False,False,False,2,1
2016-03-24,2016,3,24,196.2,29.8,66.7,10.7,1012.0,Chuvosa,84,1.0,6.123233995736766e-17,3,0,184.7,27.9,62.9,63.4,27.8,63.1,608.6,29.0,70.4,130.4,27.5,72.2,148.1,28.5,64.23333333333333,198.5,28.771428571428572,67.31428571428572,209.96428571428572,28.557142857142857,68.88571428571429,1.9000000000000021,11.5,True,False,False,False,False,False,False,2,1
2016-03-25,2016,3,25,33.9,28.9,77.2,22.9,1008.9,Chuvosa,85,1.0,6.123233995736766e-17,4,0,196.2,29.8,66.7,184.7,27.9,62.9,63.4,27.8,63.1,183.6,27.8,66.7,138.26666666666668,28.866666666666664,68.93333333333334,177.1142857142857,28.928571428571427,68.81428571428572,205.02142857142857,28.635714285714283,69.24285714285715,-0.9000000000000021,-162.29999999999998,True,False,False,False,False,False,False,2,1
2016-03-26,2016,3,26,182.5,27.3,80.9,16.3,1009.7,Chuvosa,86,1.0,6.123233995736766e-17,5,1,33.9,28.9,77.2,196.2,29.8,66.7,184.7,27.9,62.9,90.5,29.5,70.1,137.53333333333333,28.666666666666668,74.93333333333334,190.25714285714284,28.614285714285717,70.35714285714286,178.25,28.57857142857143,70.02857142857142,-1.5999999999999979,148.6,True,False,False,False,False,False,False,2,1
2016-03-27,2016,3,27,199.7,27.8,67.8,13.6,1016.2,Chuvosa,87,1.0,6.123233995736766e-17,6,1,182.5,27.3,80.9,33.9,28.9,77.2,196.2,29.8,66.7,62.5,29.6,71.3,138.70000000000002,28.0,75.30000000000001,209.85714285714286,28.357142857142858,69.85714285714286,166.8142857142857,28.571428571428573,70.18571428571428,0.5,17.19999999999999,True,False,False,False,False,False,False,2,1
2016-03-28,2016,3,28,18.5,26.4,66.3,14.3,1011.6,Chuvosa,88,1.0,6.123233995736766e-17,0,0,199.7,27.8,67.8,182.5,27.3,80.9,33.9,28.9,77.2,608.6,29.0,70.4,133.5666666666667,27.166666666666668,71.66666666666667,125.55714285714285,27.985714285714288,69.27142857142857,148.87857142857143,28.457142857142856,69.63571428571429,-1.4000000000000021,-181.2,True,False,False,False,False,False,False,2,1
2016-03-29,2016,3,29,174.1,29.9,72.7,24.0,1009.9,Chuvosa,89,1.0,6.123233995736766e-17,1,0,18.5,26.4,66.3,199.7,27.8,67.8,182.5,27.3,80.9,63.4,27.8,63.1,130.76666666666665,28.03333333333333,68.93333333333334,141.37142857142857,28.285714285714285,70.64285714285714,160.60714285714286,28.464285714285715,69.85714285714286,3.5,155.6,True,False,False,False,False,False,False,2,1
2016-03-30,2016,3,30,62.1,28.7,61.9,20.0,1014.4,Chuvosa,90,1.0,6.123233995736766e-17,2,0,174.1,29.9,72.7,18.5,26.4,66.3,199.7,27.8,67.8,184.7,27.9,62.9,84.89999999999999,28.333333333333332,66.96666666666665,123.85714285714286,28.4,70.5,156.47857142857146,28.421428571428574,69.3,-1.1999999999999993,-112.0,True,False,False,False,False,False,False,2,1
2016-03-31,2016,3,31,51.1,29.3,62.6,19.4,1007.0,Chuvosa,91,1.0,6.123233995736766e-17,3,0,62.1,28.7,61.9,174.1,29.9,72.7,18.5,26.4,66.3,196.2,29.8,66.7,95.76666666666667,29.299999999999997,65.73333333333333,103.12857142857142,28.32857142857143,69.91428571428571,150.81428571428572,28.55,68.61428571428571,0.6000000000000014,-11.0,True,False,False,False,False,False,False,2,1
2016-04-01,2016,4,1,343.5,29.4,64.5,10.9,1014.3,Chuvosa,92,0.8660254037844387,-0.4999999999999998,4,0,51.1,29.3,62.6,62.1,28.7,61.9,174.1,29.9,72.7,33.9,28.9,77.2,152.23333333333335,29.133333333333336,63.0,147.35714285714286,28.400000000000002,68.10000000000001,162.2357142857143,28.664285714285715,68.45714285714286,0.09999999999999787,292.4,True,False,False,False,False,False,False,2,1
2016-04-02,2016,4,2,4.8,30.0,69.1,15.5,1014.9,Chuvosa,93,0.8660254037844387,-0.4999999999999998,5,1,343.5,29.4,64.5,51.1,29.3,62.6,62.1,28.7,61.9,182.5,27.3,80.9,133.13333333333335,29.566666666666666,65.39999999999999,121.97142857142858,28.785714285714285,66.41428571428571,156.1142857142857,28.7,68.38571428571429,0.6000000000000014,-338.7,True,False,False,False,False,False,False,2,0
2016-04-03,2016,4,3,106.4,28.4,69.5,10.2,1010.1,Chuvosa,94,0.8660254037844387,-0.4999999999999998,6,1,4.8,30.0,69.1,343.5,29.4,64.5,51.1,29.3,62.6,199.7,27.8,67.8,151.5666666666667,29.266666666666666,67.7,108.64285714285714,28.87142857142857,66.65714285714286,159.25,28.61428571428571,68.25714285714285,-1.6000000000000014,101.60000000000001,True,False,False,False,False,False,False,2,1
2016-04-04,2016,4,4,80.7,28.8,65.3,12.8,1007.1,Chuvosa,95,0.8660254037844387,-0.4999999999999998,0,0,106.4,28.4,69.5,4.8,30.0,69.1,343.5,29.4,64.5,18.5,26.4,66.3,63.96666666666669,29.066666666666663,67.96666666666665,117.52857142857144,29.214285714285715,66.51428571428572,121.54285714285716,28.599999999999998,67.89285714285714,0.40000000000000213,-25.700000000000003,True,False,False,False,False,False,False,2,1
2016-04-05,2016,4,5,181.0,28.9,69.3,21.8,1009.0,Chuvosa,96,0.8660254037844387,-0.4999999999999998,1,0,80.7,28.8,65.3,106.4,28.4,69.5,4.8,30.0,69.1,174.1,29.9,72.7,122.7,28.7,68.03333333333333,118.51428571428572,29.071428571428573,66.02857142857142,129.94285714285715,28.678571428571427,68.33571428571429,0.09999999999999787,100.3,True,False,False,False,False,False,False,2,1
2016-04-06,2016,4,6,142.8,27.3,64.9,16.1,1011.0,Chuvosa,97,0.8660254037844387,-0.4999999999999998,2,0,181.0,28.9,69.3,80.7,28.8,65.3,106.4,28.4,69.5,62.1,28.7,61.9,134.83333333333337,28.333333333333332,66.5,130.04285714285714,28.87142857142857,66.45714285714286,126.95,28.635714285714283,68.47857142857143,-1.5999999999999979,-38.19999999999999,True,False,False,False,False,False,False,2,1
2016-04-07,2016,4,7,124.5,27.2,63.4,11.0,1013.7,Chuvosa,98,0.8660254037844387,-0.4999999999999998,3,0,142.8,27.3,64.9,181.0,28.9,69.3,80.7,28.8,65.3,51.1,29.3,62.6,149.43333333333337,27.8,65.86666666666666,140.52857142857144,28.571428571428573,66.57142857142857,121.82857142857142,28.449999999999996,68.24285714285715,-0.10000000000000142,-18.30000000000001,True,False,False,False,False,False,False,2,1
2016-04-08,2016,4,8,24.3,28.7,63.7,19.9,1013.8,Chuvosa,99,0.8660254037844387,-0.4999999999999998,4,0,124.5,27.2,63.4,142.8,27.3,64.9,181.0,28.9,69.3,343.5,29.4,64.5,97.2,27.733333333333334,64.0,94.92857142857144,28.471428571428568,66.45714285714287,121.14285714285714,28.435714285714287,67.27857142857142,1.5,-100.2,True,False,False,False,False,False,False,2,1
2016-04-09,2016,4,9,55.3,28.4,73.7,13.0,1012.5,Chuvosa,100,0.8660254037844387,-0.4999999999999998,5,1,24.3,28.7,63.7,124.5,27.2,63.4,142.8,27.3,64.9,4.8,30.0,69.1,68.03333333333335,28.099999999999998,66.93333333333334,102.14285714285714,28.24285714285714,67.11428571428571,112.05714285714286,28.514285714285712,66.76428571428572,-0.3000000000000007,30.999999999999996,True,False,False,False,False,False,False,2,1
2016-04-10,2016,4,10,79.1,30.1,71.5,13.5,1008.7,Chuvosa,101,0.8660254037844387,-0.4999999999999998,6,1,55.3,28.4,73.7,24.3,28.7,63.7,124.5,27.2,63.4,106.4,28.4,69.5,52.90000000000001,29.066666666666666,69.63333333333334,98.24285714285715,28.485714285714288,67.4,103.44285714285715,28.678571428571427,67.02857142857144,1.7000000000000028,23.799999999999997,True,False,False,False,False,False,False,2,1
2016-04-11,2016,4,11,207.6,28.3,67.6,19.4,1015.2,Chuvosa,102,0.8660254037844387,-0.4999999999999998,0,0,79.1,30.1,71.5,55.3,28.4,73.7,24.3,28.7,63.7,80.7,28.8,65.3,114.0,28.933333333333334,70.93333333333334,116.37142857142855,28.414285714285715,67.72857142857143,116.95,28.814285714285713,67.12142857142857,-1.8000000000000007,128.5,True,False,False,False,False,False,False,2,1
2016-04-12,2016,4,12,130.7,29.5,72.2,18.5,1007.4,Chuvosa,103,0.8660254037844387,-0.4999999999999998,1,0,207.6,28.3,67.6,79.1,30.1,71.5,55.3,28.4,73.7,181.0,28.9,69.3,139.13333333333335,29.3,70.43333333333334,109.18571428571428,28.5,68.14285714285715,113.85000000000001,28.785714285714285,67.08571428571429,1.1999999999999993,-76.9,True,False,False,False,False,False,False,2,1
2016-04-13,2016,4,13,113.3,28.7,69.4,11.2,1013.3,Chuvosa,104,0.8660254037844387,-0.4999999999999998,2,0,130.7,29.5,72.2,207.6,28.3,67.6,79.1,30.1,71.5,142.8,27.3,64.9,150.53333333333333,28.833333333333332,69.73333333333333,104.97142857142856,28.7,68.78571428571429,117.50714285714285,28.785714285714285,67.62142857142858,-0.8000000000000007,-17.39999999999999,True,False,False,False,False,False,False,2,1
2016-04-14,2016,4,14,95.2,29.1,68.1,16.1,1007.8,Chuvosa,105,0.8660254037844387,-0.4999999999999998,3,0,113.3,28.7,69.4,130.7,29.5,72.2,207.6,28.3,67.6,124.5,27.2,63.4,113.06666666666668,29.099999999999998,69.89999999999999,100.78571428571429,28.971428571428568,69.45714285714287,120.65714285714286,28.771428571428572,68.01428571428572,0.40000000000000213,-18.099999999999994,True,False,False,False,False,False,False,2,1
2016-04-15,2016,4,15,165.8,28.1,74.3,12.4,1013.2,Chuvosa,106,0.8660254037844387,-0.4999999999999998,4,0,95.2,29.1,68.1,113.3,28.7,69.4,130.7,29.5,72.2,24.3,28.7,63.7,124.7666666666667,28.633333333333336,70.60000000000001,121.0,28.88571428571429,70.97142857142856,107.96428571428571,28.678571428571427,68.71428571428571,-1.0,70.60000000000001,True,False,False,False,False,False,False,2,1
2016-04-16,2016,4,16,26.4,27.2,69.3,21.2,1014.1,Chuvosa,107,0.8660254037844387,-0.4999999999999998,5,1,165.8,28.1,74.3,95.2,29.1,68.1,113.3,28.7,69.4,55.3,28.4,73.7,95.80000000000001,28.133333333333336,70.56666666666666,116.87142857142858,28.714285714285715,70.34285714285714,109.50714285714287,28.478571428571428,68.72857142857143,-0.9000000000000021,-139.4,True,False,False,False,False,False,False,2,1
2016-04-17,2016,4,17,111.5,29.8,79.5,14.4,1007.0,Chuvosa,108,0.8660254037844387,-0.4999999999999998,6,1,26.4,27.2,69.3,165.8,28.1,74.3,95.2,29.1,68.1,79.1,30.1,71.5,101.23333333333335,28.36666666666667,74.36666666666667,121.5,28.671428571428574,71.48571428571428,109.87142857142858,28.57857142857143,69.44285714285715,2.6000000000000014,85.1,True,False,False,False,False,False,False,2,1
2016-04-18,2016,4,18,13.5,28.2,61.3,12.3,1006.2,Chuvosa,109,0.8660254037844387,-0.4999999999999998,0,0,111.5,29.8,79.5,26.4,27.2,69.3,165.8,28.1,74.3,207.6,28.3,67.6,50.46666666666669,28.399999999999995,70.03333333333333,93.77142857142859,28.657142857142855,70.58571428571427,105.07142857142857,28.535714285714285,69.15714285714286,-1.6000000000000014,-98.0,True,False,False,False,False,False,False,2,1
2016-04-19,2016,4,19,48.4,28.3,67.8,19.8,1015.5,Chuvosa,110,0.8660254037844387,-0.4999999999999998,1,0,13.5,28.2,61.3,111.5,29.8,79.5,26.4,27.2,69.3,130.7,29.5,72.2,57.80000000000002,28.766666666666666,69.53333333333335,82.01428571428572,28.485714285714288,69.95714285714286,95.6,28.492857142857144,69.05,0.10000000000000142,34.9,True,False,False,False,False,False,False,2,1
2016-04-20,2016,4,20,316.1,28.0,64.9,13.6,1010.5,Chuvosa,111,0.8660254037844387,-0.4999999999999998,2,0,48.4,28.3,67.8,13.5,28.2,61.3,111.5,29.8,79.5,113.3,28.7,69.4,126.00000000000004,28.166666666666668,64.66666666666667,110.9857142857143,28.38571428571429,69.31428571428572,107.97857142857143,28.542857142857144,69.05,-0.3000000000000007,267.70000000000005,True,False,False,False,False,False,False,2,1
2016-04-21,2016,4,21,115.8,28.0,63.8,18.5,1009.9,Chuvosa,112,0.8660254037844387,-0.4999999999999998,3,0,316.1,28.0,64.9,48.4,28.3,67.8,13.5,28.2,61.3,95.2,29.1,68.1,160.10000000000005,28.099999999999998,65.5,113.92857142857143,28.22857142857143,68.7,107.35714285714286,28.6,69.07857142857144,0.0,-200.3,True,False,False,False,False,False,False,2,1
2016-04-22,2016,4,22,80.2,30.1,64.9,14.2,1013.6,Chuvosa,113,0.8660254037844387,-0.4999999999999998,4,0,115.8,28.0,63.8,316.1,28.0,64.9,48.4,28.3,67.8,165.8,28.1,74.3,170.70000000000005,28.700000000000003,64.53333333333333,101.70000000000002,28.514285714285712,67.35714285714286,111.35000000000001,28.699999999999996,69.16428571428571,2.1000000000000014,-35.599999999999994,True,False,False,False,False,False,False,2,1
2016-04-23,2016,4,23,235.5,27.8,61.1,12.9,1009.5,Chuvosa,114,0.8660254037844387,-0.4999999999999998,5,1,80.2,30.1,64.9,115.8,28.0,63.8,316.1,28.0,64.9,26.4,27.2,69.3,143.83333333333337,28.633333333333336,63.26666666666666,131.57142857142858,28.599999999999998,66.18571428571428,124.22142857142856,28.657142857142855,68.2642857142857,-2.3000000000000007,155.3,True,False,False,False,False,False,False,2,1
2016-04-24,2016,4,24,106.6,28.7,67.9,23.3,1015.6,Chuvosa,115,0.8660254037844387,-0.4999999999999998,6,1,235.5,27.8,61.1,80.2,30.1,64.9,115.8,28.0,63.8,111.5,29.8,79.5,140.76666666666668,28.86666666666667,64.63333333333334,130.87142857142857,28.442857142857143,64.52857142857144,126.18571428571428,28.557142857142853,68.00714285714285,0.8999999999999986,-128.9,True,False,False,False,False,False,False,2,1
2016-04-25,2016,4,25,154.2,30.2,70.9,14.4,1014.8,Chuvosa,116,0.8660254037844387,-0.4999999999999998,0,0,106.6,28.7,67.9,235.5,27.8,61.1,80.2,30.1,64.9,13.5,28.2,61.3,165.43333333333337,28.899999999999995,66.63333333333334,150.97142857142856,28.728571428571428,65.9,122.37142857142858,28.692857142857147,68.24285714285715,1.5,47.599999999999994,True,False,False,False,False,False,False,2,1
2016-04-26,2016,4,26,164.1,29.0,73.3,23.2,1010.1,Chuvosa,117,0.8660254037844387,-0.4999999999999998,1,0,154.2,30.2,70.9,106.6,28.7,67.9,235.5,27.8,61.1,48.4,28.3,67.8,141.63333333333335,29.3,70.7,167.5,28.828571428571426,66.68571428571428,124.75714285714285,28.657142857142862,68.32142857142857,-1.1999999999999993,9.900000000000006,True,False,False,False,False,False,False,2,1
2016-04-27,2016,4,27,159.0,28.6,74.0,12.6,1013.3,Chuvosa,118,0.8660254037844387,-0.4999999999999998,2,0,164.1,29.0,73.3,154.2,30.2,70.9,106.6,28.7,67.9,316.1,28.0,64.9,159.10000000000002,29.266666666666666,72.73333333333333,145.05714285714285,28.91428571428571,67.9857142857143,128.02142857142857,28.65,68.65,-0.3999999999999986,-5.099999999999994,True,False,False,False,False,False,False,2,1
2016-04-28,2016,4,28,154.5,28.5,61.2,20.2,1016.5,Chuvosa,119,0.8660254037844387,-0.4999999999999998,3,0,159.0,28.6,74.0,164.1,29.0,73.3,154.2,30.2,70.9,115.8,28.0,63.8,159.20000000000005,28.7,69.5,150.58571428571426,28.985714285714284,67.61428571428571,132.25714285714284,28.607142857142858,68.15714285714286,-0.10000000000000142,-4.5,True,False,False,False,False,False,False,2,1
2016-04-29,2016,4,29,136.1,29.9,67.5,17.4,1012.5,Chuvosa,120,0.8660254037844387,-0.4999999999999998,4,0,154.5,28.5,61.2,159.0,28.6,74.0,164.1,29.0,73.3,80.2,30.1,64.9,149.8666666666667,29.0,67.56666666666666,158.57142857142858,28.957142857142856,67.98571428571428,130.1357142857143,28.735714285714288,67.67142857142858,1.3999999999999986,-18.400000000000006,True,False,False,False,False,False,False,2,1
2016-04-30,2016,4,30,165.6,27.6,68.7,13.0,1010.6,Chuvosa,121,0.8660254037844387,-0.4999999999999998,5,1,136.1,29.9,67.5,154.5,28.5,61.2,159.0,28.6,74.0,235.5,27.8,61.1,152.0666666666667,28.666666666666668,65.8,148.58571428571426,28.928571428571427,69.07142857142857,140.07857142857142,28.764285714285712,67.62857142857142,-2.299999999999997,29.5,True,False,False,False,False,False,False,2,1
2016-05-01,2016,5,1,87.2,29.1,75.8,15.7,1006.9,Chuvosa,122,0.49999999999999994,-0.8660254037844387,6,1,165.6,27.6,68.7,136.1,29.9,67.5,154.5,28.5,61.2,106.6,28.7,67.9,129.63333333333335,28.866666666666664,70.66666666666667,145.81428571428572,28.985714285714288,70.2,138.34285714285713,28.714285714285715,67.36428571428571,1.5,-78.39999999999999,True,False,False,False,False,False,False,2,1
