data,ano,mes,dia,fenomeno_climatico,precipitacao_mm,temperatura_c,umidade_percent,vento_kmh,pressao_hpa,estacao
2016-10-14,2016,10,14,El Niño Forte,19.6,28.9,64.8,18.6,1009.1,Seca
2016-10-15,2016,10,15,El Niño Forte,14.2,29.3,75.4,17.9,1013.9,Seca
2016-10-16,2016,10,16,El Niño Forte,0.0,29.4,72.4,14.0,1011.5,Seca
2016-10-17,2016,10,17,El Niño Forte,31.1,28.7,66.2,13.2,1008.0,Seca
2016-10-18,2016,10,18,El Niño Forte,0.0,29.8,64.6,20.5,1016.1,Seca
2016-10-19,2016,10,19,El Niño Forte,4.6,28.0,66.0,19.9,1007.4,Seca
2016-10-20,2016,10,20,El Niño Forte,67.8,29.0,63.5,11.1,1016.2,Seca
2016-10-21,2016,10,21,El Niño Forte,0.0,28.9,61.7,17.9,1010.9,Seca
2016-10-22,2016,10,22,El Niño Forte,0.0,29.1,70.2,18.1,1015.1,Seca
2016-10-23,2016,10,23,El Niño Forte,3.2,29.2,65.5,15.6,1014.1,Seca
2016-10-24,2016,10,24,El Niño Forte,0.0,27.9,71.4,11.6,1011.2,Seca
2016-10-25,2016,10,25,El Niño Forte,44.5,28.0,65.7,18.5,1016.4,Seca
2016-10-26,2016,10,26,El Niño Forte,3.4,28.2,63.8,18.8,1013.7,Seca
2016-10-27,2016,10,27,El Niño Forte,22.9,27.5,73.3,12.0,1012.1,Seca
2016-10-28,2016,10,28,El Niño Forte,13.1,28.7,70.7,21.2,1014.4,Seca
2016-10-29,2016,10,29,El Niño Forte,21.1,29.3,72.2,13.3,1008.1,Seca
2016-10-30,2016,10,30,El Niño Forte,9.7,29.6,70.3,27.3,1004.8,Seca
2016-10-31,2016,10,31,El Niño Forte,21.5,29.7,66.5,15.7,1011.8,Seca
2016-11-01,2016,11,1,El Niño Forte,40.0,29.0,70.5,16.2,1017.5,Seca
2016-11-02,2016,11,2,El Niño Forte,27.7,28.0,57.2,22.7,1008.6,Seca
2016-11-03,2016,11,3,El Niño Forte,20.9,29.1,71.4,11.0,1012.2,Seca
2016-11-04,2016,11,4,El Niño Forte,0.4,27.3,60.4,22.8,1009.9,Seca
2016-11-05,2016,11,5,El Niño Forte,12.6,27.0,62.4,23.7,1013.6,Seca
2016-11-06,2016,11,6,El Niño Forte,31.9,29.8,66.2,11.1,1011.1,Seca
2016-11-07,2016,11,7,El Niño Forte,17.7,28.5,68.2,12.8,1016.5,Seca
2016-11-08,2016,11,8,El Niño Forte,0.0,27.7,60.5,13.2,1006.8,Seca
2016-11-09,2016,11,9,El Niño Forte,21.6,28.6,64.4,16.9,1011.7,Seca
2016-11-10,2016,11,10,El Niño Forte,44.0,29.7,61.5,20.8,1015.6,Seca
2016-11-11,2016,11,11,El Niño Forte,29.6,27.7,73.1,17.4,1011.4,Seca
2016-11-12,2016,11,12,El Niño Forte,38.4,29.6,66.9,15.8,1011.0,Seca
2016-11-13,2016,11,13,El Niño Forte,41.8,27.7,67.3,17.7,1012.6,Seca
2016-11-14,2016,11,14,El Niño Forte,0.0,28.5,67.6,26.4,1015.9,Seca
2016-11-15,2016,11,15,El Niño Forte,17.1,28.8,70.8,13.0,1009.4,Seca
2016-11-16,2016,11,16,El Niño Forte,11.8,30.0,73.0,18.2,1013.4,Seca
2016-11-17,2016,11,17,El Niño Forte,31.2,29.8,71.4,16.8,1017.1,Seca
2016-11-18,2016,11,18,El Niño Forte,32.2,27.0,69.4,20.7,1011.2,Seca
2016-11-19,2016,11,19,El Niño Forte,34.6,29.2,62.9,10.4,1005.9,Seca
2016-11-20,2016,11,20,El Niño Forte,23.5,27.9,68.0,20.5,1012.0,Seca
2016-11-21,2016,11,21,El Niño Forte,31.0,27.9,65.5,19.0,1008.9,Seca
2016-11-22,2016,11,22,El Niño Forte,43.4,27.6,62.4,16.5,1007.0,Seca
2016-11-23,2016,11,23,El Niño Forte,0.0,27.9,73.0,11.6,1007.9,Seca
2016-11-24,2016,11,24,El Niño Forte,7.8,27.2,68.1,18.2,1014.5,Seca
2016-11-25,2016,11,25,El Niño Forte,36.0,27.5,69.8,12.1,1013.6,Seca
2016-11-26,2016,11,26,El Niño Forte,11.7,28.6,76.7,14.7,1013.3,Seca
2016-11-27,2016,11,27,El Niño Forte,14.3,27.2,71.0,15.3,1010.2,Seca
2016-11-28,2016,11,28,El Niño Forte,67.3,29.7,56.3,22.6,1015.2,Seca
2016-11-29,2016,11,29,El Niño Forte,9.5,28.6,63.4,17.3,1013.3,Seca
2016-11-30,2016,11,30,El Niño Forte,20.6,28.3,68.2,10.8,1011.9,Seca
2016-12-01,2016,12,1,El Niño Forte,35.4,29.1,69.4,28.1,1013.1,Transição
2016-12-02,2016,12,2,El Niño Forte,58.3,27.6,61.4,15.0,1011.7,Transição
2016-12-03,2016,12,3,El Niño Forte,86.0,27.8,67.8,16.3,1011.2,Transição
2016-12-04,2016,12,4,El Niño Forte,60.9,28.4,74.0,13.8,1008.8,Transição
2016-12-05,2016,12,5,El Niño Forte,12.4,28.0,65.0,9.3,1015.9,Transição
2016-12-06,2016,12,6,El Niño Forte,76.8,27.2,67.0,16.0,1012.8,Transição
2016-12-07,2016,12,7,El Niño Forte,100.6,29.5,71.5,20.5,1008.6,Transição
2016-12-08,2016,12,8,El Niño Forte,53.4,28.8,65.8,13.9,1013.1,Transição
2016-12-09,2016,12,9,El Niño Forte,61.6,29.2,69.0,21.6,1011.7,Transição
2016-12-10,2016,12,10,El Niño Forte,1.5,27.6,62.6,12.7,1014.6,Transição
2016-12-11,2016,12,11,El Niño Forte,20.7,29.6,70.6,22.2,1014.8,Transição
2016-12-12,2016,12,12,El Niño Forte,15.0,28.7,62.1,12.4,1009.0,Transição
2016-12-13,2016,12,13,El Niño Forte,68.2,27.1,70.8,19.5,1009.2,Transição
2016-12-14,2016,12,14,El Niño Forte,95.2,26.8,68.5,14.8,1014.0,Transição
2016-12-15,2016,12,15,El Niño Forte,31.9,28.5,70.3,10.6,1015.5,Transição
2016-12-16,2016,12,16,El Niño Forte,5.6,28.0,67.8,15.4,1006.6,Transição
2016-12-17,2016,12,17,El Niño Forte,63.3,29.4,69.9,22.6,1014.9,Transição
2016-12-18,2016,12,18,El Niño Forte,47.0,28.2,66.2,26.4,1007.9,Transição
2016-12-19,2016,12,19,El Niño Forte,26.6,26.3,71.1,21.2,1011.8,Transição
2016-12-20,2016,12,20,El Niño Forte,8.0,29.5,77.8,16.0,1008.1,Transição
2016-12-21,2016,12,21,El Niño Forte,79.3,29.7,70.8,12.4,1014.9,Transição
2016-12-22,2016,12,22,El Niño Forte,68.2,29.0,70.1,18.5,1009.1,Transição
2016-12-23,2016,12,23,El Niño Forte,206.1,27.2,69.9,15.0,1006.8,Transição
2016-12-24,2016,12,24,El Niño Forte,74.7,27.8,69.0,12.8,1013.0,Transição
2016-12-25,2016,12,25,El Niño Forte,69.5,27.5,72.5,13.3,1012.9,Transição
2016-12-26,2016,12,26,El Niño Forte,31.5,28.0,67.0,12.9,1010.0,Transição
2016-12-27,2016,12,27,El Niño Forte,13.7,27.9,66.7,14.9,1006.9,Transição
2016-12-28,2016,12,28,El Niño Forte,10.1,27.3,65.6,14.4,1016.1,Transição
2016-12-29,2016,12,29,El Niño Forte,19.4,27.7,65.9,12.3,1006.2,Transição
2016-12-30,2016,12,30,El Niño Forte,27.3,28.5,68.9,37.8,1007.7,Transição
2016-12-31,2016,12,31,El Niño Forte,60.5,27.5,72.6,13.6,1008.4,Transição
2017-01-01,2017,1,1,Neutro,34.4,27.3,76.4,17.9,1015.7,Transição
2017-01-02,2017,1,2,Neutro,61.9,27.3,73.8,10.9,1002.0,Transição
2017-01-03,2017,1,3,Neutro,30.2,26.4,65.5,12.3,1010.5,Transição
2017-01-04,2017,1,4,Neutro,109.2,27.9,85.1,15.2,1005.7,Transição
2017-01-05,2017,1,5,Neutro,113.4,25.9,71.1,12.6,1013.3,Transição
2017-01-06,2017,1,6,Neutro,23.7,26.9,80.1,13.7,1012.3,Transição
2017-01-07,2017,1,7,Neutro,19.8,27.1,68.5,19.8,1010.9,Transição
2017-01-08,2017,1,8,Neutro,97.6,27.6,70.8,18.5,1009.9,Transição
2017-01-09,2017,1,9,Neutro,33.0,26.2,75.5,15.1,1016.8,Transição
2017-01-10,2017,1,10,Neutro,5.1,26.3,71.4,24.9,1010.2,Transição
2017-01-11,2017,1,11,Neutro,34.6,26.9,76.5,54.8,1012.2,Transição
2017-01-12,2017,1,12,Neutro,34.4,26.9,73.8,14.1,1012.7,Transição
2017-01-13,2017,1,13,Neutro,20.4,25.9,71.7,23.9,1013.0,Transição
2017-01-14,2017,1,14,Neutro,53.0,28.1,73.1,19.7,1016.6,Transição
2017-01-15,2017,1,15,Neutro,63.4,26.7,74.5,17.3,1014.1,Transição
2017-01-16,2017,1,16,Neutro,29.0,26.4,69.6,21.7,1015.0,Transição
2017-01-17,2017,1,17,Neutro,112.3,26.5,65.8,14.2,1010.6,Transição
2017-01-18,2017,1,18,Neutro,26.1,25.8,74.4,8.5,1018.2,Transição
2017-01-19,2017,1,19,Neutro,52.1,27.8,69.3,28.0,1011.2,Transição
2017-01-20,2017,1,20,Neutro,78.3,26.2,71.4,11.9,1012.7,Transição
2017-01-21,2017,1,21,Neutro,148.1,26.6,67.2,30.2,1012.4,Transição
2017-01-22,2017,1,22,Neutro,45.3,26.1,76.7,17.0,1017.7,Transição
2017-01-23,2017,1,23,Neutro,78.5,26.0,73.4,16.5,1008.9,Transição
2017-01-24,2017,1,24,Neutro,80.9,27.2,74.4,15.0,1006.8,Transição
2017-01-25,2017,1,25,Neutro,59.5,26.1,71.9,29.3,1007.8,Transição
2017-01-26,2017,1,26,Neutro,113.8,26.3,73.5,24.4,1015.5,Transição
2017-01-27,2017,1,27,Neutro,13.7,24.6,71.7,19.0,1013.5,Transição
2017-01-28,2017,1,28,Neutro,53.0,26.4,75.0,18.4,1011.9,Transição
2017-01-29,2017,1,29,Neutro,46.7,26.0,74.3,18.4,1011.6,Transição
2017-01-30,2017,1,30,Neutro,43.0,26.8,71.1,17.1,1005.4,Transição
2017-01-31,2017,1,31,Neutro,137.5,27.6,67.1,13.0,1008.8,Transição
2017-02-01,2017,2,1,Neutro,12.6,27.2,68.0,14.2,1008.4,Chuvosa
2017-02-02,2017,2,2,Neutro,85.4,27.2,82.8,16.1,1013.1,Chuvosa
2017-02-03,2017,2,3,Neutro,117.8,27.5,67.7,27.6,1018.0,Chuvosa
2017-02-04,2017,2,4,Neutro,194.5,27.4,75.2,14.8,1011.3,Chuvosa
2017-02-05,2017,2,5,Neutro,305.0,27.2,73.7,23.6,1014.0,Chuvosa
2017-02-06,2017,2,6,Neutro,21.0,27.3,69.7,24.0,1016.0,Chuvosa
2017-02-07,2017,2,7,Neutro,122.1,27.8,70.4,17.9,1013.3,Chuvosa
2017-02-08,2017,2,8,Neutro,56.1,25.6,68.2,14.7,1016.5,Chuvosa
2017-02-09,2017,2,9,Neutro,91.2,26.4,79.2,27.2,1010.9,Chuvosa
2017-02-10,2017,2,10,Neutro,89.6,27.6,64.5,24.4,1011.5,Chuvosa
2017-02-11,2017,2,11,Neutro,141.9,27.0,65.3,25.8,1006.8,Chuvosa
2017-02-12,2017,2,12,Neutro,188.2,26.8,78.2,9.4,1015.6,Chuvosa
2017-02-13,2017,2,13,Neutro,101.0,26.5,73.4,12.4,1014.0,Chuvosa
2017-02-14,2017,2,14,Neutro,23.2,26.7,68.8,10.4,1012.8,Chuvosa
2017-02-15,2017,2,15,Neutro,36.6,27.3,71.7,13.1,1017.1,Chuvosa
2017-02-16,2017,2,16,Neutro,64.0,26.7,69.3,19.4,1013.6,Chuvosa
2017-02-17,2017,2,17,Neutro,90.9,26.4,66.7,13.8,1013.5,Chuvosa
2017-02-18,2017,2,18,Neutro,255.8,26.8,70.1,24.4,1010.9,Chuvosa
2017-02-19,2017,2,19,Neutro,133.7,28.4,72.0,20.0,1008.1,Chuvosa
2017-02-20,2017,2,20,Neutro,444.1,25.6,72.1,18.3,1014.8,Chuvosa
2017-02-21,2017,2,21,Neutro,191.6,26.5,70.1,20.8,1010.6,Chuvosa
2017-02-22,2017,2,22,Neutro,289.0,28.1,77.7,28.3,1014.8,Chuvosa
2017-02-23,2017,2,23,Neutro,54.8,27.6,80.9,19.9,1015.2,Chuvosa
2017-02-24,2017,2,24,Neutro,164.2,27.9,77.9,15.8,1011.0,Chuvosa
2017-02-25,2017,2,25,Neutro,119.7,28.4,67.6,17.0,1012.7,Chuvosa
2017-02-26,2017,2,26,Neutro,151.6,27.7,74.1,39.9,1012.6,Chuvosa
2017-02-27,2017,2,27,Neutro,67.2,27.6,76.2,12.9,1017.7,Chuvosa
2017-02-28,2017,2,28,Neutro,178.9,27.8,75.8,16.7,1014.0,Chuvosa
2017-03-01,2017,3,1,Neutro,59.4,27.3,69.5,23.2,1006.1,Chuvosa
2017-03-02,2017,3,2,Neutro,301.9,27.8,72.9,12.4,1010.9,Chuvosa
2017-03-03,2017,3,3,Neutro,206.1,28.3,79.9,16.7,1013.8,Chuvosa
2017-03-04,2017,3,4,Neutro,870.8,28.0,66.2,25.9,1011.2,Chuvosa
2017-03-05,2017,3,5,Neutro,130.4,25.4,80.4,17.8,1009.5,Chuvosa
2017-03-06,2017,3,6,Neutro,15.6,28.2,75.7,12.2,1017.2,Chuvosa
2017-03-07,2017,3,7,Neutro,305.7,27.6,82.8,16.0,1010.6,Chuvosa
2017-03-08,2017,3,8,Neutro,24.1,27.6,73.7,12.1,1009.4,Chuvosa
2017-03-09,2017,3,9,Neutro,195.4,26.6,66.3,17.3,1017.9,Chuvosa
2017-03-10,2017,3,10,Neutro,192.5,26.1,81.9,19.2,1010.4,Chuvosa
2017-03-11,2017,3,11,Neutro,690.1,28.6,77.5,14.9,1010.9,Chuvosa
2017-03-12,2017,3,12,Neutro,142.1,28.2,69.2,26.9,1005.2,Chuvosa
2017-03-13,2017,3,13,Neutro,52.0,27.0,76.1,16.4,1011.5,Chuvosa
2017-03-14,2017,3,14,Neutro,127.1,26.6,68.2,10.3,1011.4,Chuvosa
2017-03-15,2017,3,15,Neutro,337.9,28.8,71.4,16.9,1012.5,Chuvosa
2017-03-16,2017,3,16,Neutro,259.7,26.4,81.3,28.5,1009.5,Chuvosa
2017-03-17,2017,3,17,Neutro,142.6,26.8,84.8,23.4,1006.5,Chuvosa
2017-03-18,2017,3,18,Neutro,327.5,27.4,78.3,16.7,1009.7,Chuvosa
2017-03-19,2017,3,19,Neutro,158.2,26.3,76.5,25.7,1011.9,Chuvosa
2017-03-20,2017,3,20,Neutro,95.4,27.7,75.0,15.5,1013.7,Chuvosa
2017-03-21,2017,3,21,Neutro,96.0,25.4,77.4,16.6,1016.1,Chuvosa
2017-03-22,2017,3,22,Neutro,157.4,27.0,84.0,12.6,1012.4,Chuvosa
2017-03-23,2017,3,23,Neutro,88.1,26.9,71.0,15.6,1013.0,Chuvosa
2017-03-24,2017,3,24,Neutro,410.7,28.3,76.2,22.7,1007.4,Chuvosa
2017-03-25,2017,3,25,Neutro,587.8,28.0,76.9,11.2,1016.2,Chuvosa
2017-03-26,2017,3,26,Neutro,280.4,26.4,73.4,12.7,1010.4,Chuvosa
2017-03-27,2017,3,27,Neutro,111.8,26.9,59.4,30.9,1011.4,Chuvosa
2017-03-28,2017,3,28,Neutro,235.9,28.7,74.8,22.1,1018.3,Chuvosa
2017-03-29,2017,3,29,Neutro,269.0,27.1,73.5,15.6,1007.1,Chuvosa
2017-03-30,2017,3,30,Neutro,213.5,25.7,79.8,24.9,1004.1,Chuvosa
2017-03-31,2017,3,31,Neutro,121.7,26.9,81.7,19.7,1007.8,Chuvosa
2017-04-01,2017,4,1,Neutro,107.9,27.1,76.6,29.7,1009.3,Chuvosa
2017-04-02,2017,4,2,Neutro,47.0,27.5,71.5,11.0,1010.2,Chuvosa
2017-04-03,2017,4,3,Neutro,362.8,26.2,76.2,18.6,1012.5,Chuvosa
2017-04-04,2017,4,4,Neutro,140.1,25.8,76.5,18.1,1009.5,Chuvosa
2017-04-05,2017,4,5,Neutro,78.6,25.5,71.4,23.0,1006.8,Chuvosa
2017-04-06,2017,4,6,Neutro,126.9,26.5,75.7,23.5,1010.1,Chuvosa
2017-04-07,2017,4,7,Neutro,277.7,28.0,78.1,14.8,1019.3,Chuvosa
2017-04-08,2017,4,8,Neutro,76.6,26.1,74.6,16.0,1011.3,Chuvosa
2017-04-09,2017,4,9,Neutro,255.3,26.8,73.7,20.9,1018.4,Chuvosa
2017-04-10,2017,4,10,Neutro,311.5,28.2,74.9,23.8,1013.2,Chuvosa
2017-04-11,2017,4,11,Neutro,206.4,27.1,70.0,13.3,1009.8,Chuvosa
2017-04-12,2017,4,12,Neutro,616.4,27.0,75.0,10.7,1012.3,Chuvosa
2017-04-13,2017,4,13,Neutro,361.4,28.5,79.9,15.5,1015.0,Chuvosa
2017-04-14,2017,4,14,Neutro,391.4,28.0,72.2,14.7,1013.4,Chuvosa
2017-04-15,2017,4,15,Neutro,572.2,28.1,77.9,12.7,1006.9,Chuvosa
2017-04-16,2017,4,16,Neutro,166.1,28.3,70.5,20.3,1015.2,Chuvosa
2017-04-17,2017,4,17,Neutro,61.5,27.9,82.1,16.1,1007.6,Chuvosa
2017-04-18,2017,4,18,Neutro,513.5,27.1,66.9,12.6,1010.1,Chuvosa
2017-04-19,2017,4,19,Neutro,144.9,26.4,68.2,15.9,1009.8,Chuvosa
2017-04-20,2017,4,20,Neutro,60.5,27.2,77.6,13.5,1013.3,Chuvosa
2017-04-21,2017,4,21,Neutro,185.3,29.2,74.0,11.9,1012.1,Chuvosa
2017-04-22,2017,4,22,Neutro,216.1,27.4,75.7,23.5,1014.3,Chuvosa
2017-04-23,2017,4,23,Neutro,148.7,27.8,70.4,20.9,1015.5,Chuvosa
2017-04-24,2017,4,24,Neutro,153.3,27.3,83.0,14.4,1015.1,Chuvosa
2017-04-25,2017,4,25,Neutro,203.7,27.6,83.0,12.5,1018.9,Chuvosa
2017-04-26,2017,4,26,Neutro,249.6,27.9,78.7,12.1,1016.2,Chuvosa
2017-04-27,2017,4,27,Neutro,104.6,27.6,74.9,11.0,1014.4,Chuvosa
2017-04-28,2017,4,28,Neutro,148.4,26.7,72.5,16.1,1011.2,Chuvosa
2017-04-29,2017,4,29,Neutro,17.9,25.5,78.7,16.1,1015.1,Chuvosa
2017-04-30,2017,4,30,Neutro,136.8,26.3,82.7,25.0,1010.9,Chuvosa
2017-05-01,2017,5,1,Neutro,190.2,26.6,72.6,16.4,1017.0,Chuvosa
2017-05-02,2017,5,2,Neutro,207.8,26.7,72.0,18.6,1014.0,Chuvosa
2017-05-03,2017,5,3,Neutro,155.3,27.8,68.8,11.4,1007.5,Chuvosa
2017-05-04,2017,5,4,Neutro,78.8,27.7,71.7,13.5,1015.3,Chuvosa
2017-05-05,2017,5,5,Neutro,163.9,27.6,81.5,16.0,1012.9,Chuvosa
2017-05-06,2017,5,6,Neutro,72.9,28.0,71.2,10.9,1010.4,Chuvosa
2017-05-07,2017,5,7,Neutro,231.0,27.0,70.1,17.2,1008.0,Chuvosa
2017-05-08,2017,5,8,Neutro,0.0,27.8,78.6,13.0,1011.1,Chuvosa
2017-05-09,2017,5,9,Neutro,101.1,27.1,71.5,14.3,1012.9,Chuvosa
2017-05-10,2017,5,10,Neutro,159.4,27.6,75.1,26.4,1012.2,Chuvosa
2017-05-11,2017,5,11,Neutro,108.9,27.2,66.7,21.5,1005.3,Chuvosa
2017-05-12,2017,5,12,Neutro,63.2,28.9,74.1,20.5,1015.9,Chuvosa
2017-05-13,2017,5,13,Neutro,58.3,27.4,73.5,15.4,1013.2,Chuvosa
2017-05-14,2017,5,14,Neutro,67.0,28.1,71.3,24.3,1010.3,Chuvosa
2017-05-15,2017,5,15,Neutro,48.6,28.0,78.3,11.3,1008.7,Chuvosa
2017-05-16,2017,5,16,Neutro,43.9,27.5,79.9,14.7,1011.0,Chuvosa
2017-05-17,2017,5,17,Neutro,213.1,27.1,81.0,13.8,1013.6,Chuvosa
2017-05-18,2017,5,18,Neutro,85.8,27.6,78.0,11.7,1015.4,Chuvosa
2017-05-19,2017,5,19,Neutro,41.3,27.4,72.7,11.8,1011.9,Chuvosa
2017-05-20,2017,5,20,Neutro,179.8,29.0,86.1,13.9,1010.7,Chuvosa
2017-05-21,2017,5,21,Neutro,19.6,28.1,73.3,19.4,1016.5,Chuvosa
2017-05-22,2017,5,22,Neutro,23.2,27.7,77.9,17.5,1011.7,Chuvosa
2017-05-23,2017,5,23,Neutro,117.1,28.2,70.0,9.8,1015.6,Chuvosa
2017-05-24,2017,5,24,Neutro,98.7,28.3,76.1,18.0,1011.6,Chuvosa
2017-05-25,2017,5,25,Neutro,101.4,27.6,80.6,10.9,1012.9,Chuvosa
2017-05-26,2017,5,26,Neutro,359.4,27.2,66.5,15.6,1009.3,Chuvosa
2017-05-27,2017,5,27,Neutro,392.0,27.0,73.3,20.3,1008.4,Chuvosa
2017-05-28,2017,5,28,Neutro,43.2,28.9,77.3,9.9,1014.6,Chuvosa
2017-05-29,2017,5,29,Neutro,77.5,26.6,81.5,23.2,1011.7,Chuvosa
2017-05-30,2017,5,30,Neutro,184.4,26.9,72.7,17.6,1017.5,Chuvosa
2017-05-31,2017,5,31,Neutro,63.5,28.3,64.6,18.2,1014.6,Chuvosa
2017-06-01,2017,6,1,Neutro,95.9,27.7,70.5,35.4,1015.8,Transição
2017-06-02,2017,6,2,Neutro,39.5,28.1,74.6,11.2,1013.1,Transição
2017-06-03,2017,6,3,Neutro,225.0,26.5,75.8,10.9,1012.3,Transição
2017-06-04,2017,6,4,Neutro,255.3,28.3,65.5,19.0,1011.4,Transição
2017-06-05,2017,6,5,Neutro,8.6,28.0,71.3,19.3,1011.3,Transição
2017-06-06,2017,6,6,Neutro,237.2,29.8,75.9,15.5,1007.2,Transição
2017-06-07,2017,6,7,Neutro,64.0,29.2,74.1,16.6,1010.0,Transição
2017-06-08,2017,6,8,Neutro,65.5,27.6,66.1,15.7,1010.3,Transição
2017-06-09,2017,6,9,Neutro,24.4,27.8,69.9,17.1,1011.0,Transição
2017-06-10,2017,6,10,Neutro,238.9,27.5,84.7,26.9,1011.7,Transição
2017-06-11,2017,6,11,Neutro,112.8,28.7,73.8,21.5,1018.6,Transição
2017-06-12,2017,6,12,Neutro,145.9,27.3,74.2,24.8,1007.1,Transição
2017-06-13,2017,6,13,Neutro,115.3,28.2,68.9,13.8,1016.3,Transição
2017-06-14,2017,6,14,Neutro,140.7,27.7,70.2,20.4,1015.4,Transição
2017-06-15,2017,6,15,Neutro,109.2,28.4,67.4,15.6,1011.3,Transição
2017-06-16,2017,6,16,Neutro,53.2,27.7,81.4,14.3,1012.1,Transição
2017-06-17,2017,6,17,Neutro,188.1,28.1,69.7,15.0,1014.3,Transição
2017-06-18,2017,6,18,Neutro,53.1,27.3,67.9,22.1,1014.3,Transição
2017-06-19,2017,6,19,Neutro,113.0,27.9,70.9,12.1,1008.7,Transição
2017-06-20,2017,6,20,Neutro,211.1,28.9,71.5,22.4,1011.4,Transição
2017-06-21,2017,6,21,Neutro,161.1,27.2,84.6,12.5,1014.2,Transição
2017-06-22,2017,6,22,Neutro,34.4,27.1,65.6,16.6,1010.1,Transição
2017-06-23,2017,6,23,Neutro,82.4,29.3,70.6,16.7,1004.1,Transição
2017-06-24,2017,6,24,Neutro,187.5,28.1,73.8,16.3,1003.9,Transição
2017-06-25,2017,6,25,Neutro,152.1,27.9,79.5,13.7,1009.7,Transição
2017-06-26,2017,6,26,Neutro,94.4,27.8,76.6,13.9,1006.4,Transição
2017-06-27,2017,6,27,Neutro,80.0,28.6,72.5,14.9,1011.5,Transição
2017-06-28,2017,6,28,Neutro,206.5,27.3,73.1,18.7,1008.0,Transição
2017-06-29,2017,6,29,Neutro,106.5,27.7,75.4,13.8,1011.7,Transição
2017-06-30,2017,6,30,Neutro,22.2,28.0,76.0,17.4,1006.9,Transição
2017-07-01,2017,7,1,Neutro,208.3,27.0,59.0,19.1,1007.1,Seca
2017-07-02,2017,7,2,Neutro,63.7,27.7,76.5,8.6,1010.3,Seca
2017-07-03,2017,7,3,Neutro,45.8,26.8,74.2,19.1,1011.0,Seca
2017-07-04,2017,7,4,Neutro,13.0,26.8,62.0,20.9,1019.5,Seca
2017-07-05,2017,7,5,Neutro,69.9,28.5,75.4,16.0,1015.9,Seca
2017-07-06,2017,7,6,Neutro,0.0,27.3,81.2,14.4,1013.1,Seca
2017-07-07,2017,7,7,Neutro,89.2,28.7,74.1,10.6,1003.3,Seca
2017-07-08,2017,7,8,Neutro,79.2,28.4,75.0,11.8,1016.9,Seca
2017-07-09,2017,7,9,Neutro,61.0,27.5,79.0,14.7,1009.7,Seca
2017-07-10,2017,7,10,Neutro,11.5,28.6,75.5,9.7,1014.8,Seca
2017-07-11,2017,7,11,Neutro,15.9,27.8,67.2,11.8,1009.0,Seca
2017-07-12,2017,7,12,Neutro,23.3,28.5,84.5,20.5,1008.7,Seca
2017-07-13,2017,7,13,Neutro,23.8,28.3,70.7,12.6,1014.0,Seca
2017-07-14,2017,7,14,Neutro,5.9,27.8,68.4,20.7,1018.6,Seca
2017-07-15,2017,7,15,Neutro,3.4,29.4,70.4,13.5,1008.3,Seca
2017-07-16,2017,7,16,Neutro,35.7,27.3,69.5,26.1,1012.1,Seca
2017-07-17,2017,7,17,Neutro,45.4,27.9,73.2,10.2,1009.3,Seca
2017-07-18,2017,7,18,Neutro,38.0,27.9,65.1,21.5,1015.3,Seca
2017-07-19,2017,7,19,Neutro,45.8,28.5,81.8,15.1,1006.7,Seca
2017-07-20,2017,7,20,Neutro,80.0,28.4,85.4,9.7,1011.8,Seca
2017-07-21,2017,7,21,Neutro,5.1,27.4,73.5,13.4,1013.0,Seca
2017-07-22,2017,7,22,Neutro,72.6,29.0,76.2,29.0,1014.9,Seca
2017-07-23,2017,7,23,Neutro,26.4,28.1,70.0,18.1,1006.6,Seca
2017-07-24,2017,7,24,Neutro,90.2,28.3,79.3,12.1,1011.8,Seca
2017-07-25,2017,7,25,Neutro,48.0,27.9,70.9,19.2,1011.6,Seca
2017-07-26,2017,7,26,Neutro,71.8,27.5,78.7,23.6,1013.0,Seca
2017-07-27,2017,7,27,Neutro,53.1,28.9,76.4,22.5,1013.1,Seca
2017-07-28,2017,7,28,Neutro,16.5,28.8,73.4,14.3,1010.9,Seca
2017-07-29,2017,7,29,Neutro,111.3,26.3,75.0,19.4,1009.8,Seca
2017-07-30,2017,7,30,Neutro,35.5,26.5,80.8,11.8,1009.0,Seca
2017-07-31,2017,7,31,Neutro,81.7,27.6,74.5,13.9,1011.6,Seca
2017-08-01,2017,8,1,Neutro,42.8,27.9,71.2,19.9,1012.9,Seca
2017-08-02,2017,8,2,Neutro,13.4,28.8,64.3,12.8,1012.6,Seca
2017-08-03,2017,8,3,Neutro,7.2,27.9,79.7,17.5,1012.3,Seca
2017-08-04,2017,8,4,Neutro,0.0,27.3,66.2,19.7,1014.2,Seca
2017-08-05,2017,8,5,Neutro,64.5,29.2,71.1,11.6,1013.1,Seca
2017-08-06,2017,8,6,Neutro,11.7,28.6,75.6,24.1,1014.1,Seca
2017-08-07,2017,8,7,Neutro,31.6,28.9,67.0,22.4,1012.2,Seca
2017-08-08,2017,8,8,Neutro,0.0,28.7,73.8,10.5,1010.6,Seca
2017-08-09,2017,8,9,Neutro,29.4,28.3,76.0,12.2,1013.4,Seca
2017-08-10,2017,8,10,Neutro,0.0,29.1,63.2,11.5,1008.9,Seca
2017-08-11,2017,8,11,Neutro,0.0,28.6,72.9,18.0,1012.9,Seca
2017-08-12,2017,8,12,Neutro,21.5,28.2,68.1,22.4,1010.3,Seca
